STATISTIC,STATISTIC Label,TLIST(M1),Month,C02071V02502,Selected Base Reference Period,UNIT,VALUE
CPM02,Consumer Price Index,200806,2008 June,5,Base November 1975=100,Base = 100,686.3
CPM02,Consumer Price Index,200806,2008 June,6,Base November 1982=100,Base = 100,250.7
CPM02,Consumer Price Index,200806,2008 June,7,Base November 1989=100,Base = 100,177.7
CPM02,Consumer Price Index,200806,2008 June,8,Base November 1996=100,Base = 100,150.6
CPM02,Consumer Price Index,200806,2008 June,9,Base December 2001=100,Base = 100,127.4
CPM02,Consumer Price Index,200806,2008 June,10,Base December 2006=100,Base = 100,107.9
CPM02,Consumer Price Index,200806,2008 June,11,Base December 2011=100,Base = 100,103.4
CPM02,Consumer Price Index,200806,2008 June,12,Base December 2016=100,Base = 100,102.1
CPM02,Consumer Price Index,200806,2008 June,13,Base December 2023=100,Base = 100,84.3
CPM02,Consumer Price Index,200807,2008 July,1,Base July 1914=100,Base = 100,9754.2
CPM02,Consumer Price Index,200807,2008 July,2,Base August 1947=100,Base = 100,3057.7
CPM02,Consumer Price Index,200807,2008 July,3,Base August 1953=100,Base = 100,2446.4
CPM02,Consumer Price Index,200807,2008 July,4,Base November 1968=100,Base = 100,1503.5
CPM02,Consumer Price Index,200807,2008 July,5,Base November 1975=100,Base = 100,684.5
CPM02,Consumer Price Index,200807,2008 July,6,Base November 1982=100,Base = 100,250
CPM02,Consumer Price Index,200807,2008 July,7,Base November 1989=100,Base = 100,177.2
CPM02,Consumer Price Index,200807,2008 July,8,Base November 1996=100,Base = 100,150.2
CPM02,Consumer Price Index,200807,2008 July,9,Base December 2001=100,Base = 100,127
CPM02,Consumer Price Index,200807,2008 July,10,Base December 2006=100,Base = 100,107.6
CPM02,Consumer Price Index,200807,2008 July,11,Base December 2011=100,Base = 100,103.1
CPM02,Consumer Price Index,200807,2008 July,12,Base December 2016=100,Base = 100,101.9
CPM02,Consumer Price Index,200807,2008 July,13,Base December 2023=100,Base = 100,84.1
CPM02,Consumer Price Index,200808,2008 August,1,Base July 1914=100,Base = 100,9800.6
CPM02,Consumer Price Index,200808,2008 August,2,Base August 1947=100,Base = 100,3072.2
CPM02,Consumer Price Index,200808,2008 August,3,Base August 1953=100,Base = 100,2458.1
CPM02,Consumer Price Index,200808,2008 August,4,Base November 1968=100,Base = 100,1510.7
CPM02,Consumer Price Index,200808,2008 August,5,Base November 1975=100,Base = 100,687.7
CPM02,Consumer Price Index,200808,2008 August,6,Base November 1982=100,Base = 100,251.2
CPM02,Consumer Price Index,200808,2008 August,7,Base November 1989=100,Base = 100,178
CPM02,Consumer Price Index,200808,2008 August,8,Base November 1996=100,Base = 100,150.9
CPM02,Consumer Price Index,200808,2008 August,9,Base December 2001=100,Base = 100,127.6
CPM02,Consumer Price Index,200808,2008 August,10,Base December 2006=100,Base = 100,108.1
CPM02,Consumer Price Index,200808,2008 August,11,Base December 2011=100,Base = 100,103.6
CPM02,Consumer Price Index,200808,2008 August,12,Base December 2016=100,Base = 100,102.3
CPM02,Consumer Price Index,200808,2008 August,13,Base December 2023=100,Base = 100,84.5
CPM02,Consumer Price Index,200809,2008 September,1,Base July 1914=100,Base = 100,9823.8
CPM02,Consumer Price Index,200809,2008 September,2,Base August 1947=100,Base = 100,3079.5
CPM02,Consumer Price Index,200809,2008 September,3,Base August 1953=100,Base = 100,2463.9
CPM02,Consumer Price Index,200809,2008 September,4,Base November 1968=100,Base = 100,1514.3
CPM02,Consumer Price Index,200809,2008 September,5,Base November 1975=100,Base = 100,689.5
CPM02,Consumer Price Index,200809,2008 September,6,Base November 1982=100,Base = 100,251.8
CPM02,Consumer Price Index,200809,2008 September,7,Base November 1989=100,Base = 100,178.5
CPM02,Consumer Price Index,200809,2008 September,8,Base November 1996=100,Base = 100,151.2
CPM02,Consumer Price Index,200809,2008 September,9,Base December 2001=100,Base = 100,128
CPM02,Consumer Price Index,200809,2008 September,10,Base December 2006=100,Base = 100,108.4
CPM02,Consumer Price Index,200809,2008 September,11,Base December 2011=100,Base = 100,103.8
CPM02,Consumer Price Index,200809,2008 September,12,Base December 2016=100,Base = 100,102.6
CPM02,Consumer Price Index,200809,2008 September,13,Base December 2023=100,Base = 100,84.7
CPM02,Consumer Price Index,200810,2008 October,1,Base July 1914=100,Base = 100,9800.6
CPM02,Consumer Price Index,200810,2008 October,2,Base August 1947=100,Base = 100,3072.2
CPM02,Consumer Price Index,200810,2008 October,3,Base August 1953=100,Base = 100,2458.1
CPM02,Consumer Price Index,200810,2008 October,4,Base November 1968=100,Base = 100,1510.7
CPM02,Consumer Price Index,200810,2008 October,5,Base November 1975=100,Base = 100,688.1
CPM02,Consumer Price Index,200810,2008 October,6,Base November 1982=100,Base = 100,251.3
CPM02,Consumer Price Index,200810,2008 October,7,Base November 1989=100,Base = 100,178.1
CPM02,Consumer Price Index,200810,2008 October,8,Base November 1996=100,Base = 100,150.9
CPM02,Consumer Price Index,200810,2008 October,9,Base December 2001=100,Base = 100,127.7
CPM02,Consumer Price Index,200810,2008 October,10,Base December 2006=100,Base = 100,108.2
CPM02,Consumer Price Index,200810,2008 October,11,Base December 2011=100,Base = 100,103.6
CPM02,Consumer Price Index,200810,2008 October,12,Base December 2016=100,Base = 100,102.4
CPM02,Consumer Price Index,200810,2008 October,13,Base December 2023=100,Base = 100,84.5
CPM02,Consumer Price Index,200811,2008 November,1,Base July 1914=100,Base = 100,9719.4
CPM02,Consumer Price Index,200811,2008 November,2,Base August 1947=100,Base = 100,3046.8
CPM02,Consumer Price Index,200811,2008 November,3,Base August 1953=100,Base = 100,2437.7
CPM02,Consumer Price Index,200811,2008 November,4,Base November 1968=100,Base = 100,1498.2
CPM02,Consumer Price Index,200811,2008 November,5,Base November 1975=100,Base = 100,681.9
CPM02,Consumer Price Index,200811,2008 November,6,Base November 1982=100,Base = 100,249.1
CPM02,Consumer Price Index,200811,2008 November,7,Base November 1989=100,Base = 100,176.5
CPM02,Consumer Price Index,200811,2008 November,8,Base November 1996=100,Base = 100,149.6
CPM02,Consumer Price Index,200811,2008 November,9,Base December 2001=100,Base = 100,126.6
CPM02,Consumer Price Index,200811,2008 November,10,Base December 2006=100,Base = 100,107.2
CPM02,Consumer Price Index,200811,2008 November,11,Base December 2011=100,Base = 100,102.7
CPM02,Consumer Price Index,200811,2008 November,12,Base December 2016=100,Base = 100,101.5
CPM02,Consumer Price Index,200811,2008 November,13,Base December 2023=100,Base = 100,83.8
CPM02,Consumer Price Index,200812,2008 December,1,Base July 1914=100,Base = 100,9591.9
CPM02,Consumer Price Index,200812,2008 December,2,Base August 1947=100,Base = 100,3006.8
CPM02,Consumer Price Index,200812,2008 December,3,Base August 1953=100,Base = 100,2405.7
CPM02,Consumer Price Index,200812,2008 December,4,Base November 1968=100,Base = 100,1478.5
CPM02,Consumer Price Index,200812,2008 December,5,Base November 1975=100,Base = 100,673.4
CPM02,Consumer Price Index,200812,2008 December,6,Base November 1982=100,Base = 100,246
CPM02,Consumer Price Index,200812,2008 December,7,Base November 1989=100,Base = 100,174.3
CPM02,Consumer Price Index,200812,2008 December,8,Base November 1996=100,Base = 100,147.7
CPM02,Consumer Price Index,200812,2008 December,9,Base December 2001=100,Base = 100,125
CPM02,Consumer Price Index,200812,2008 December,10,Base December 2006=100,Base = 100,105.9
CPM02,Consumer Price Index,200812,2008 December,11,Base December 2011=100,Base = 100,101.4
CPM02,Consumer Price Index,200812,2008 December,12,Base December 2016=100,Base = 100,100.2
CPM02,Consumer Price Index,200812,2008 December,13,Base December 2023=100,Base = 100,82.7
CPM02,Consumer Price Index,200901,2009 January,1,Base July 1914=100,Base = 100,9441.1
CPM02,Consumer Price Index,200901,2009 January,2,Base August 1947=100,Base = 100,2959.5
CPM02,Consumer Price Index,200901,2009 January,3,Base August 1953=100,Base = 100,2367.9
CPM02,Consumer Price Index,200901,2009 January,4,Base November 1968=100,Base = 100,1455.3
CPM02,Consumer Price Index,200901,2009 January,5,Base November 1975=100,Base = 100,662.3
CPM02,Consumer Price Index,200901,2009 January,6,Base November 1982=100,Base = 100,241.9
CPM02,Consumer Price Index,200901,2009 January,7,Base November 1989=100,Base = 100,171.5
CPM02,Consumer Price Index,200901,2009 January,8,Base November 1996=100,Base = 100,145.3
CPM02,Consumer Price Index,200901,2009 January,9,Base December 2001=100,Base = 100,122.9
CPM02,Consumer Price Index,200901,2009 January,10,Base December 2006=100,Base = 100,104.1
CPM02,Consumer Price Index,200901,2009 January,11,Base December 2011=100,Base = 100,99.7
CPM02,Consumer Price Index,200901,2009 January,12,Base December 2016=100,Base = 100,98.6
CPM02,Consumer Price Index,200901,2009 January,13,Base December 2023=100,Base = 100,81.4
CPM02,Consumer Price Index,200902,2009 February,1,Base July 1914=100,Base = 100,9406.3
CPM02,Consumer Price Index,200902,2009 February,2,Base August 1947=100,Base = 100,2948.6
CPM02,Consumer Price Index,200902,2009 February,3,Base August 1953=100,Base = 100,2359.2
CPM02,Consumer Price Index,200902,2009 February,4,Base November 1968=100,Base = 100,1449.9
CPM02,Consumer Price Index,200902,2009 February,5,Base November 1975=100,Base = 100,659.7
CPM02,Consumer Price Index,200902,2009 February,6,Base November 1982=100,Base = 100,241
CPM02,Consumer Price Index,200902,2009 February,7,Base November 1989=100,Base = 100,170.8
CPM02,Consumer Price Index,200902,2009 February,8,Base November 1996=100,Base = 100,144.7
CPM02,Consumer Price Index,200902,2009 February,9,Base December 2001=100,Base = 100,122.4
CPM02,Consumer Price Index,200902,2009 February,10,Base December 2006=100,Base = 100,103.7
CPM02,Consumer Price Index,200902,2009 February,11,Base December 2011=100,Base = 100,99.3
CPM02,Consumer Price Index,200902,2009 February,12,Base December 2016=100,Base = 100,98.2
CPM02,Consumer Price Index,200902,2009 February,13,Base December 2023=100,Base = 100,81.1
CPM02,Consumer Price Index,200903,2009 March,1,Base July 1914=100,Base = 100,9394.7
CPM02,Consumer Price Index,200903,2009 March,2,Base August 1947=100,Base = 100,2945
CPM02,Consumer Price Index,200903,2009 March,3,Base August 1953=100,Base = 100,2356.2
CPM02,Consumer Price Index,200903,2009 March,4,Base November 1968=100,Base = 100,1448.1
CPM02,Consumer Price Index,200903,2009 March,5,Base November 1975=100,Base = 100,659.4
CPM02,Consumer Price Index,200903,2009 March,6,Base November 1982=100,Base = 100,240.9
CPM02,Consumer Price Index,200903,2009 March,7,Base November 1989=100,Base = 100,170.7
CPM02,Consumer Price Index,200903,2009 March,8,Base November 1996=100,Base = 100,144.7
CPM02,Consumer Price Index,200903,2009 March,9,Base December 2001=100,Base = 100,122.4
CPM02,Consumer Price Index,200903,2009 March,10,Base December 2006=100,Base = 100,103.7
CPM02,Consumer Price Index,200903,2009 March,11,Base December 2011=100,Base = 100,99.3
CPM02,Consumer Price Index,200903,2009 March,12,Base December 2016=100,Base = 100,98.1
CPM02,Consumer Price Index,200903,2009 March,13,Base December 2023=100,Base = 100,81
CPM02,Consumer Price Index,200904,2009 April,1,Base July 1914=100,Base = 100,9325.1
CPM02,Consumer Price Index,200904,2009 April,2,Base August 1947=100,Base = 100,2923.2
CPM02,Consumer Price Index,200904,2009 April,3,Base August 1953=100,Base = 100,2338.8
CPM02,Consumer Price Index,200904,2009 April,4,Base November 1968=100,Base = 100,1437.4
CPM02,Consumer Price Index,200904,2009 April,5,Base November 1975=100,Base = 100,654.6
CPM02,Consumer Price Index,200904,2009 April,6,Base November 1982=100,Base = 100,239.1
CPM02,Consumer Price Index,200904,2009 April,7,Base November 1989=100,Base = 100,169.5
CPM02,Consumer Price Index,200904,2009 April,8,Base November 1996=100,Base = 100,143.6
CPM02,Consumer Price Index,200904,2009 April,9,Base December 2001=100,Base = 100,121.5
CPM02,Consumer Price Index,200904,2009 April,10,Base December 2006=100,Base = 100,102.9
CPM02,Consumer Price Index,200904,2009 April,11,Base December 2011=100,Base = 100,98.6
CPM02,Consumer Price Index,200904,2009 April,12,Base December 2016=100,Base = 100,97.4
CPM02,Consumer Price Index,200904,2009 April,13,Base December 2023=100,Base = 100,80.4
CPM02,Consumer Price Index,200905,2009 May,1,Base July 1914=100,Base = 100,9278.7
CPM02,Consumer Price Index,200905,2009 May,2,Base August 1947=100,Base = 100,2908.6
CPM02,Consumer Price Index,200905,2009 May,3,Base August 1953=100,Base = 100,2327.2
CPM02,Consumer Price Index,200905,2009 May,4,Base November 1968=100,Base = 100,1430.2
CPM02,Consumer Price Index,200905,2009 May,5,Base November 1975=100,Base = 100,651.3
CPM02,Consumer Price Index,200905,2009 May,6,Base November 1982=100,Base = 100,237.9
CPM02,Consumer Price Index,200905,2009 May,7,Base November 1989=100,Base = 100,168.6
CPM02,Consumer Price Index,200905,2009 May,8,Base November 1996=100,Base = 100,142.9
CPM02,Consumer Price Index,200905,2009 May,9,Base December 2001=100,Base = 100,120.9
CPM02,Consumer Price Index,200905,2009 May,10,Base December 2006=100,Base = 100,102.4
CPM02,Consumer Price Index,200905,2009 May,11,Base December 2011=100,Base = 100,98.1
CPM02,Consumer Price Index,200905,2009 May,12,Base December 2016=100,Base = 100,96.9
CPM02,Consumer Price Index,200905,2009 May,13,Base December 2023=100,Base = 100,80
CPM02,Consumer Price Index,200906,2009 June,1,Base July 1914=100,Base = 100,9255.5
CPM02,Consumer Price Index,200906,2009 June,2,Base August 1947=100,Base = 100,2901.3
CPM02,Consumer Price Index,200906,2009 June,3,Base August 1953=100,Base = 100,2321.3
CPM02,Consumer Price Index,200906,2009 June,4,Base November 1968=100,Base = 100,1426.7
CPM02,Consumer Price Index,200906,2009 June,5,Base November 1975=100,Base = 100,649.5
CPM02,Consumer Price Index,200906,2009 June,6,Base November 1982=100,Base = 100,237.2
CPM02,Consumer Price Index,200906,2009 June,7,Base November 1989=100,Base = 100,168.1
CPM02,Consumer Price Index,200906,2009 June,8,Base November 1996=100,Base = 100,142.5
CPM02,Consumer Price Index,200906,2009 June,9,Base December 2001=100,Base = 100,120.5
CPM02,Consumer Price Index,200906,2009 June,10,Base December 2006=100,Base = 100,102.1
CPM02,Consumer Price Index,200906,2009 June,11,Base December 2011=100,Base = 100,97.8
CPM02,Consumer Price Index,200906,2009 June,12,Base December 2016=100,Base = 100,96.6
CPM02,Consumer Price Index,200906,2009 June,13,Base December 2023=100,Base = 100,79.8
CPM02,Consumer Price Index,200907,2009 July,1,Base July 1914=100,Base = 100,9185.9
CPM02,Consumer Price Index,200907,2009 July,2,Base August 1947=100,Base = 100,2879.5
CPM02,Consumer Price Index,200907,2009 July,3,Base August 1953=100,Base = 100,2303.9
CPM02,Consumer Price Index,200907,2009 July,4,Base November 1968=100,Base = 100,1415.9
CPM02,Consumer Price Index,200907,2009 July,5,Base November 1975=100,Base = 100,644.4
CPM02,Consumer Price Index,200907,2009 July,6,Base November 1982=100,Base = 100,235.4
CPM02,Consumer Price Index,200907,2009 July,7,Base November 1989=100,Base = 100,166.8
CPM02,Consumer Price Index,200907,2009 July,8,Base November 1996=100,Base = 100,141.4
CPM02,Consumer Price Index,200907,2009 July,9,Base December 2001=100,Base = 100,119.6
CPM02,Consumer Price Index,200907,2009 July,10,Base December 2006=100,Base = 100,101.3
CPM02,Consumer Price Index,200907,2009 July,11,Base December 2011=100,Base = 100,97.1
CPM02,Consumer Price Index,200907,2009 July,12,Base December 2016=100,Base = 100,95.9
CPM02,Consumer Price Index,200907,2009 July,13,Base December 2023=100,Base = 100,79.2
CPM02,Consumer Price Index,200908,2009 August,1,Base July 1914=100,Base = 100,9220.7
CPM02,Consumer Price Index,200908,2009 August,2,Base August 1947=100,Base = 100,2890.4
CPM02,Consumer Price Index,200908,2009 August,3,Base August 1953=100,Base = 100,2312.6
CPM02,Consumer Price Index,200908,2009 August,4,Base November 1968=100,Base = 100,1421.3
CPM02,Consumer Price Index,200908,2009 August,5,Base November 1975=100,Base = 100,646.7
CPM02,Consumer Price Index,200908,2009 August,6,Base November 1982=100,Base = 100,236.2
